id,record_id,sample_id,name,start_datetime,sample_datetime,attention,meditation,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,high_gamma,blink_strength,signal_noise
139,12,139,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:13.142593,69,53,671923.0,86575.0,4377.0,20912.0,8541.0,18043.0,5479.0,3996.0,147,51
140,12,140,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:14.143593,69,53,303957.0,10672.0,1121.0,2032.0,1772.0,1268.0,891.0,459.0,147,51
141,12,141,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:15.144593,69,53,1356529.0,72992.0,50511.0,10189.0,12080.0,22705.0,12741.0,4984.0,147,51
142,12,142,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:16.145593,69,53,109411.0,24019.0,2885.0,18235.0,19332.0,29291.0,12726.0,5248.0,147,51
143,12,143,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:17.146593,69,53,1988612.0,26717.0,171359.0,39977.0,96626.0,40484.0,15432.0,15536.0,147,51
144,12,144,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:18.147593,69,53,79750.0,624.0,65.0,217.0,308.0,2579.0,2300.0,434.0,147,25
145,12,145,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:19.148593,69,53,2833965.0,1246394.0,76115.0,338388.0,770916.0,361720.0,301565.0,90250.0,147,51
146,12,146,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:20.149593,69,53,1154595.0,746754.0,75820.0,95112.0,194638.0,180911.0,215497.0,17269.0,147,26
147,12,147,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:21.150593,69,53,888125.0,878909.0,47934.0,264218.0,143614.0,166065.0,198070.0,57128.0,202,26
148,12,148,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:22.151594,69,53,620238.0,1358555.0,428947.0,439079.0,294865.0,300220.0,152070.0,74895.0,86,26
149,12,149,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:23.152593,69,53,703996.0,169231.0,30690.0,9847.0,14268.0,21426.0,10376.0,4904.0,86,26
150,12,150,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:24.153593,69,53,1121199.0,74045.0,113651.0,58489.0,46676.0,46570.0,16576.0,11906.0,53,26
151,12,151,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:25.154593,69,53,488371.0,81913.0,62607.0,42911.0,34643.0,73539.0,40816.0,31031.0,144,51
152,12,152,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:26.155592,69,53,2519476.0,666699.0,196469.0,139756.0,198250.0,189759.0,85474.0,155427.0,144,51
153,12,153,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:27.156593,69,53,374478.0,159721.0,171406.0,138381.0,37179.0,46154.0,37221.0,15442.0,144,51
154,12,154,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:28.157593,69,53,1691981.0,89284.0,12092.0,11297.0,25460.0,23488.0,7455.0,6101.0,144,25
155,12,155,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:29.158594,69,53,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,229,25
156,12,156,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:30.159593,69,53,1479800.0,389951.0,270148.0,67066.0,135898.0,89186.0,40050.0,20141.0,229,51
157,12,157,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:31.160592,69,53,1231026.0,269079.0,35529.0,51653.0,65853.0,35050.0,12394.0,2793.0,229,51
158,12,158,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:32.161593,69,53,504529.0,87342.0,8574.0,2461.0,8063.0,5178.0,4679.0,5339.0,229,51
159,12,159,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:33.162594,69,53,609332.0,440122.0,17430.0,55901.0,59192.0,33647.0,8612.0,4874.0,229,51
160,12,160,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:34.163593,69,53,663257.0,57451.0,7137.0,3171.0,1757.0,1317.0,275.0,531.0,229,25
161,12,161,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:35.164593,69,53,701463.0,379438.0,291207.0,331950.0,128595.0,200755.0,74252.0,26295.0,229,51
162,12,162,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:36.165593,69,53,572172.0,14446.0,3477.0,13301.0,6633.0,6928.0,2848.0,2436.0,229,51
163,12,163,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:37.166592,69,53,1465676.0,136818.0,43559.0,58506.0,42838.0,12268.0,8229.0,4117.0,229,51
164,12,164,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:38.167594,69,53,694454.0,58569.0,19539.0,13600.0,66495.0,17022.0,9537.0,6552.0,229,51
165,12,165,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:39.168593,69,53,681255.0,590709.0,201330.0,86807.0,171566.0,83679.0,52892.0,13949.0,229,26
166,12,166,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:40.169594,69,53,813522.0,57016.0,42250.0,17775.0,8368.0,36942.0,43066.0,41231.0,229,51
167,12,167,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:41.170593,56,54,512790.0,177712.0,49322.0,35003.0,62277.0,28333.0,17105.0,2644.0,229,0
168,12,168,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:42.171593,44,35,1258720.0,167223.0,15918.0,14922.0,15044.0,8423.0,2846.0,3037.0,80,0
169,12,169,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:43.172593,44,35,556488.0,410831.0,94310.0,70101.0,66356.0,68686.0,14317.0,4640.0,80,25
170,12,170,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:44.173594,44,35,712401.0,27399.0,2690.0,13344.0,9165.0,12059.0,5062.0,2810.0,199,26
171,12,171,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:45.174593,44,35,558722.0,39352.0,24023.0,15169.0,80871.0,21412.0,10587.0,9849.0,98,26
172,12,172,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:46.175592,44,35,1445068.0,24255.0,1691.0,2991.0,2446.0,4632.0,1134.0,285.0,98,51
173,12,173,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:47.176594,44,35,329924.0,10904.0,4086.0,5269.0,3406.0,4707.0,495.0,245.0,98,51
174,12,174,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:48.177593,44,35,1772691.0,1025716.0,412134.0,558397.0,493286.0,475550.0,249485.0,64608.0,98,26
175,12,175,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:49.178592,44,35,222563.0,50499.0,7207.0,25688.0,12331.0,7942.0,6908.0,3074.0,98,51
176,12,176,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:50.179592,44,35,781157.0,551463.0,151793.0,333666.0,620774.0,268552.0,147130.0,43224.0,98,26
177,12,177,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:51.180592,53,53,383997.0,134688.0,94498.0,57068.0,37311.0,52041.0,11674.0,4906.0,113,0
178,12,178,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:52.181594,47,51,389089.0,38363.0,19834.0,9054.0,25226.0,14040.0,9486.0,20031.0,66,0
179,12,179,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:53.182594,47,35,59923.0,35585.0,2048.0,1610.0,2472.0,3922.0,966.0,605.0,38,0
180,12,180,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:54.183592,57,47,313631.0,23508.0,9011.0,10837.0,17581.0,4709.0,2336.0,1510.0,36,0
181,12,181,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:55.184592,57,47,1924862.0,101838.0,24425.0,12346.0,7869.0,12930.0,4200.0,1693.0,36,26
182,12,182,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:56.185594,57,47,650400.0,85292.0,14375.0,21470.0,9946.0,14080.0,2872.0,2085.0,36,26
183,12,183,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:57.186594,57,47,71353.0,3509.0,393.0,339.0,597.0,1446.0,525.0,164.0,143,25
184,12,184,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:58.187592,54,30,1085717.0,272764.0,46716.0,36574.0,42268.0,42658.0,33465.0,2484.0,78,0
185,12,185,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:00:59.188593,54,30,939326.0,164388.0,87177.0,69381.0,12407.0,20772.0,11675.0,3896.0,97,26
186,12,186,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:00.189593,54,30,1346583.0,720042.0,85134.0,155369.0,60225.0,83614.0,9650.0,5688.0,115,26
187,12,187,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:01.190593,54,30,176242.0,37521.0,12233.0,14378.0,13611.0,10684.0,1252.0,637.0,115,51
188,12,188,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:02.191593,51,27,342845.0,39588.0,11525.0,9481.0,17885.0,9159.0,4769.0,2857.0,115,0
189,12,189,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:03.192593,48,61,786614.0,42286.0,56146.0,18615.0,36851.0,9727.0,10473.0,10681.0,38,0
190,12,190,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:04.193593,44,70,140719.0,19814.0,16129.0,2775.0,1309.0,3356.0,1877.0,1528.0,38,0
191,12,191,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:05.194594,30,75,967410.0,227049.0,31316.0,39612.0,4961.0,11453.0,10645.0,4332.0,61,0
192,12,192,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:06.195593,30,75,1183628.0,27071.0,1319.0,15311.0,13649.0,6348.0,6567.0,684.0,61,26
193,12,193,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:07.196593,40,80,593250.0,92076.0,23318.0,74439.0,64534.0,58491.0,35735.0,16047.0,136,0
194,12,194,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:08.197592,40,80,1978366.0,804128.0,208540.0,118103.0,57515.0,19796.0,17055.0,12264.0,255,26
195,12,195,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:09.198593,40,80,641937.0,249332.0,17263.0,42165.0,9174.0,19830.0,3645.0,1283.0,255,51
196,12,196,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:10.199593,37,64,897717.0,90737.0,19271.0,12456.0,4687.0,7053.0,2087.0,2747.0,255,0
197,12,197,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:11.200593,37,61,1375479.0,71585.0,54185.0,10166.0,9572.0,12428.0,6985.0,4790.0,255,0
198,12,198,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:12.201592,48,57,863192.0,141996.0,6248.0,37301.0,28491.0,20141.0,36711.0,20408.0,255,0
199,12,199,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:13.202593,48,57,1798592.0,102864.0,40666.0,76988.0,57722.0,16893.0,13245.0,4965.0,255,51
200,12,200,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:14.203593,35,51,185668.0,41110.0,3990.0,10258.0,9304.0,5352.0,2274.0,1610.0,255,0
201,12,201,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:15.204593,38,69,314339.0,41221.0,39729.0,18357.0,3930.0,7806.0,11046.0,15684.0,255,0
202,12,202,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:16.205593,29,50,1960960.0,238026.0,4512.0,42787.0,8989.0,13266.0,9980.0,3591.0,255,0
203,12,203,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:17.206593,29,50,248015.0,16670.0,10770.0,5788.0,3960.0,6942.0,7844.0,1151.0,255,51
204,12,204,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:18.207592,29,50,715554.0,758035.0,124169.0,102687.0,107928.0,289651.0,183768.0,17652.0,255,51
205,12,205,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:19.208593,29,50,451186.0,54762.0,9459.0,7669.0,4979.0,14756.0,8247.0,1661.0,255,51
206,12,206,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:20.209594,29,50,1458744.0,389810.0,316197.0,60680.0,87735.0,224196.0,67883.0,9769.0,255,25
207,12,207,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:21.210593,29,50,648754.0,61092.0,19938.0,25722.0,8233.0,40311.0,15154.0,7368.0,255,51
208,12,208,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:22.211593,29,50,648754.0,61092.0,19938.0,25722.0,8233.0,40311.0,15154.0,7368.0,255,51
209,12,209,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:23.212594,29,50,1326784.0,476109.0,99999.0,82381.0,11282.0,84863.0,30101.0,41395.0,255,51
210,12,210,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:24.213593,29,50,833947.0,68064.0,22011.0,9734.0,16036.0,33548.0,11671.0,4781.0,255,51
211,12,211,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:25.214593,29,50,846018.0,59735.0,51503.0,91509.0,16915.0,63940.0,35198.0,9822.0,255,26
212,12,212,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:26.215593,29,50,2467948.0,153333.0,126349.0,69686.0,23856.0,193909.0,60165.0,46132.0,255,51
213,12,213,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:27.216594,29,50,463246.0,117858.0,35385.0,122289.0,70164.0,81697.0,40896.0,8964.0,255,26
214,12,214,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:28.217593,29,50,643618.0,26821.0,13202.0,11170.0,38434.0,20982.0,5184.0,6348.0,255,25
215,12,215,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:29.218593,29,50,42408.0,15593.0,2318.0,924.0,769.0,1255.0,1752.0,160.0,255,25
216,12,216,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:30.219592,29,50,1647106.0,898240.0,226501.0,39827.0,140914.0,194481.0,69491.0,21566.0,255,51
217,12,217,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:31.220593,29,50,203502.0,8271.0,38111.0,2860.0,15677.0,5607.0,6184.0,1439.0,255,51
218,12,218,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:32.221593,29,50,2362499.0,384168.0,13967.0,9794.0,32033.0,30576.0,17390.0,5135.0,255,26
219,12,219,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:33.222593,29,50,1839807.0,377205.0,147002.0,56945.0,35826.0,43281.0,38216.0,12245.0,71,26
220,12,220,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:34.223593,29,50,350644.0,79209.0,10861.0,9020.0,8284.0,10583.0,4922.0,1249.0,60,26
221,12,221,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:35.224593,38,69,1869005.0,97096.0,134302.0,50941.0,58782.0,56722.0,75312.0,7984.0,60,0
222,12,222,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:36.225593,38,69,979382.0,129112.0,39101.0,105367.0,34350.0,73928.0,12229.0,6829.0,60,51
223,12,223,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:37.226593,38,69,87344.0,16671.0,14341.0,8218.0,6050.0,17027.0,2155.0,6982.0,60,26
224,12,224,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:38.227592,54,70,1945999.0,38590.0,10057.0,22652.0,41271.0,30694.0,30942.0,6514.0,70,0
225,12,225,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:39.228592,54,70,1518167.0,181093.0,65892.0,91180.0,38916.0,41533.0,11855.0,8947.0,70,26
226,12,226,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:40.229594,54,70,561324.0,3132.0,1421.0,653.0,3415.0,961.0,1457.0,441.0,70,51
227,12,227,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:41.230593,54,70,561324.0,3132.0,1421.0,653.0,3415.0,961.0,1457.0,441.0,70,51
228,12,228,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:42.231593,54,70,275191.0,11180.0,7954.0,3616.0,2315.0,2449.0,788.0,181.0,70,25
229,12,229,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:43.232593,54,70,883400.0,74878.0,43224.0,216815.0,317811.0,222107.0,64564.0,19214.0,70,51
230,12,230,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:44.233593,54,70,618980.0,180598.0,87308.0,61645.0,70461.0,17335.0,6339.0,5222.0,70,51
231,12,231,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:45.234593,54,70,218285.0,174058.0,29176.0,83455.0,117529.0,93362.0,55484.0,41461.0,70,51
232,12,232,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:46.235594,54,70,184085.0,15639.0,22559.0,18227.0,8117.0,19089.0,22973.0,18604.0,70,51
233,12,233,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:47.236593,54,70,1958840.0,1991883.0,28040.0,243792.0,249876.0,291305.0,52411.0,14603.0,70,51
234,12,234,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:48.237593,0,0,1883458.0,57187.0,56878.0,94301.0,70647.0,47970.0,6229.0,5775.0,70,51
235,12,235,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:49.238593,0,0,425530.0,116404.0,58844.0,18110.0,7599.0,33640.0,42368.0,9321.0,70,51
236,12,236,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:50.239593,0,0,150908.0,203729.0,68566.0,40776.0,42280.0,82253.0,72973.0,11731.0,70,26
237,12,237,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:51.240593,0,0,493263.0,84504.0,22622.0,30612.0,31286.0,45512.0,27737.0,13987.0,70,51
238,12,238,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:52.241594,0,0,1873023.0,27682.0,51648.0,29806.0,13571.0,17493.0,11009.0,3073.0,70,51
239,12,239,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:53.242593,0,0,1694061.0,53286.0,11162.0,68926.0,51638.0,35837.0,21687.0,7443.0,70,51
240,12,240,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:54.243592,0,0,412072.0,6996.0,1581.0,1469.0,2529.0,2722.0,1320.0,307.0,70,51
241,12,241,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:55.244593,0,0,1155633.0,41775.0,30207.0,24553.0,10889.0,6642.0,3593.0,1438.0,70,51
242,12,242,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:56.245593,0,0,820306.0,69304.0,54439.0,50828.0,36090.0,17740.0,20542.0,2958.0,70,25
243,12,243,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:57.246594,0,0,2385015.0,82390.0,51897.0,30051.0,86551.0,22909.0,17868.0,16898.0,70,51
244,12,244,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:58.247594,0,0,1623269.0,174196.0,219006.0,224955.0,126437.0,79720.0,29566.0,23991.0,70,51
245,12,245,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:01:59.248593,0,0,129945.0,19320.0,3740.0,11408.0,9265.0,9229.0,3502.0,2151.0,70,51
246,12,246,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:00.249593,0,0,1073091.0,691446.0,66810.0,93636.0,89239.0,148822.0,50771.0,36163.0,70,51
247,12,247,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:01.250594,0,0,559875.0,231560.0,258087.0,238665.0,191699.0,77748.0,48920.0,46294.0,70,51
248,12,248,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:02.251593,0,0,1507652.0,45220.0,6679.0,1515.0,1614.0,3099.0,767.0,186.0,70,25
249,12,249,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:03.252593,0,0,1430486.0,27303.0,13007.0,5890.0,5045.0,22440.0,4486.0,833.0,70,51
250,12,250,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:04.253592,0,0,755233.0,273522.0,19370.0,50002.0,77393.0,71076.0,53801.0,32192.0,70,51
251,12,251,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:05.254594,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,25
252,12,252,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:06.255593,0,0,654923.0,673594.0,92710.0,199555.0,93242.0,134585.0,45407.0,17905.0,70,25
253,12,253,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:07.256594,0,0,383479.0,150042.0,122123.0,36087.0,125307.0,112842.0,102906.0,90162.0,70,51
254,12,254,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:08.257593,0,0,722102.0,116912.0,58342.0,29770.0,12942.0,25166.0,7531.0,3525.0,70,51
255,12,255,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:09.258593,0,0,2326282.0,1152637.0,38489.0,26698.0,55074.0,81951.0,65535.0,14031.0,70,51
256,12,256,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:10.259594,0,0,1778251.0,239765.0,177449.0,38692.0,103432.0,223786.0,35157.0,18173.0,70,25
257,12,257,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:11.260593,0,0,2363461.0,62156.0,59371.0,91582.0,144459.0,55802.0,27347.0,14411.0,70,26
258,12,258,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:12.261593,0,0,1044660.0,100074.0,9761.0,21057.0,13793.0,10658.0,2602.0,2026.0,163,51
259,12,259,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:13.262596,0,0,2090655.0,211196.0,32543.0,20040.0,10178.0,32081.0,33505.0,7882.0,163,51
260,12,260,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:14.263593,0,0,873771.0,189181.0,140724.0,85405.0,143900.0,114383.0,49247.0,46864.0,163,25
261,12,261,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:15.264592,0,0,1484258.0,29535.0,48631.0,87556.0,128970.0,118737.0,89172.0,17807.0,163,26
262,12,262,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:16.265592,0,0,1646084.0,111081.0,61730.0,38925.0,20583.0,35267.0,14859.0,13583.0,103,0
263,12,263,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:17.266594,0,0,1236183.0,227475.0,29343.0,20602.0,61685.0,52249.0,48093.0,24396.0,103,26
264,12,264,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:18.267593,0,0,1146339.0,28738.0,7137.0,12822.0,13282.0,18765.0,2926.0,1901.0,100,26
265,12,265,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:19.268593,0,0,831422.0,68353.0,26633.0,31612.0,80775.0,30792.0,9141.0,4044.0,242,51
266,12,266,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:20.269594,0,0,1613841.0,222510.0,8256.0,128070.0,168614.0,221476.0,190341.0,34279.0,242,51
267,12,267,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:21.270593,0,0,486261.0,47189.0,10288.0,10665.0,3649.0,5893.0,5661.0,3842.0,242,25
268,12,268,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:22.271593,0,0,3181843.0,215219.0,65764.0,59461.0,37928.0,44356.0,41547.0,9424.0,242,0
269,12,269,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:23.272592,0,0,3181843.0,215219.0,65764.0,59461.0,37928.0,44356.0,41547.0,9424.0,242,0
270,12,270,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:24.273594,0,0,416966.0,8915.0,7048.0,2944.0,29905.0,3146.0,1363.0,780.0,181,51
271,12,271,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:25.274593,0,0,281061.0,25742.0,4963.0,15810.0,3603.0,10774.0,1955.0,2465.0,181,51
272,12,272,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:26.275594,0,0,318927.0,87846.0,13600.0,106628.0,87410.0,155106.0,192616.0,104414.0,181,51
273,12,273,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:27.276593,0,0,934038.0,135492.0,46173.0,32968.0,39700.0,65328.0,11269.0,9391.0,181,51
274,12,274,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:28.277593,0,0,2032644.0,368881.0,135145.0,141508.0,219660.0,222201.0,224334.0,69719.0,181,51
275,12,275,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:29.278594,0,0,146610.0,58480.0,4847.0,20975.0,11731.0,9955.0,6906.0,10404.0,181,51
276,12,276,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:30.279593,0,0,254618.0,45411.0,18873.0,13412.0,16038.0,11646.0,5667.0,7051.0,181,26
277,12,277,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:31.280594,69,57,187874.0,37125.0,19750.0,5450.0,5802.0,12095.0,13474.0,1663.0,181,0
278,12,278,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:32.281593,100,80,358796.0,14049.0,25720.0,13597.0,23090.0,23045.0,12920.0,5982.0,181,0
279,12,279,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:33.282594,100,80,571370.0,78859.0,29599.0,8519.0,38571.0,25702.0,18691.0,1968.0,75,26
280,12,280,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:34.283593,100,80,669640.0,1865495.0,201473.0,334112.0,1234572.0,845345.0,368705.0,334887.0,75,26
281,12,281,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:35.284594,100,80,526535.0,305017.0,230019.0,143685.0,31946.0,14423.0,9676.0,7080.0,75,51
282,12,282,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:36.285593,100,80,1585170.0,760155.0,157177.0,153145.0,193203.0,163419.0,103755.0,40855.0,75,51
283,12,283,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:37.286593,100,80,1585170.0,760155.0,157177.0,153145.0,193203.0,163419.0,103755.0,40855.0,75,51
284,12,284,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:38.287593,100,80,1192897.0,90341.0,28009.0,23881.0,21378.0,20739.0,16355.0,4469.0,75,51
285,12,285,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:39.288593,100,80,104437.0,100009.0,10727.0,14952.0,11779.0,5058.0,6005.0,2075.0,75,25
286,12,286,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:40.289593,100,80,230265.0,59305.0,10158.0,9957.0,11577.0,9508.0,1772.0,1332.0,75,25
287,12,287,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:41.290593,100,80,1954815.0,743211.0,124108.0,71791.0,128339.0,112383.0,17410.0,33941.0,175,25
288,12,288,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:42.291592,100,80,2627277.0,928775.0,108522.0,38453.0,67041.0,70826.0,196825.0,242306.0,66,51
289,12,289,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:43.292593,100,80,871347.0,1025063.0,308880.0,223358.0,117073.0,201053.0,57438.0,24545.0,66,26
290,12,290,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:44.293593,100,80,121929.0,10696.0,1766.0,1088.0,1079.0,2199.0,1740.0,498.0,66,26
291,12,291,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:45.294593,100,75,694962.0,26537.0,9241.0,17381.0,5657.0,9155.0,3819.0,1179.0,66,0
292,12,292,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:46.295594,100,75,636623.0,454111.0,58886.0,15422.0,57379.0,82368.0,56888.0,7212.0,66,51
